drug_internal_id,drug_id,drug_name,warning_type,warning_class,warning_description,efo_id,efo_term,warning_year,warning_country
66831,CHEMBL295124,BERBERINE,Withdrawn,neurotoxicity,"Jaundice, haemolytic anemia and kernicterus with brain damage in infants with glucose 6-phosphate dehydrogenase deficiency who were exposed either in utero or post-natally",EFO:1001002,kernicterus,1978.0,Singapore
66831,CHEMBL295124,BERBERINE,Withdrawn,hematological toxicity,"Jaundice, haemolytic anemia and kernicterus with brain damage in infants with glucose 6-phosphate dehydrogenase deficiency who were exposed either in utero or post-natally",MONDO:0019535,drug-induced autoimmune hemolytic anemia,1978.0,Singapore
72036,CHEMBL295698,LEVOKETOCONAZOLE,Black Box Warning,cardiotoxicity,,,,,United States
72036,CHEMBL295698,LEVOKETOCONAZOLE,Black Box Warning,hepatotoxicity,,,,,United States
65605,CHEMBL296419,ASTEMIZOLE,Withdrawn,,"Increased risk of QT prolongation with concomitant administration of oral or parenteral formulations of azole antifungals, macrolide antibiotics except azithromycin, selective serotonin reuptake inhibitors and HIV protease inhibitors; Potential for serious drug interactions; Association with severe cardiac adverse events when used inappropriately with contraindicated drugs",EFO:0009878,drug interaction,1998.0,Malaysia; Singapore; Armenia; United Arab Emirates; Brunei; Mauritius; Bhutan; Tanzania; Spain; Chile; Argentina; Philippines; United States; South Africa; Brazil
65605,CHEMBL296419,ASTEMIZOLE,Withdrawn,cardiotoxicity,Fatal arrhythmia; Drug Interaction,EFO:0004269,cardiac arrhythmia,1998.0,Malaysia; Singapore; Armenia; United Arab Emirates; Brunei; Mauritius; Bhutan; Tanzania; Spain; Chile; Argentina; Philippines; United States; South Africa; Brazil
65605,CHEMBL296419,ASTEMIZOLE,Withdrawn,cardiotoxicity,Cardiotoxic effects,EFO:1001482,cardiotoxicity,1998.0,Malaysia; Singapore; Armenia; United Arab Emirates; Brunei; Mauritius; Bhutan; Tanzania; Spain; Chile; Argentina; Philippines; United States; South Africa; Brazil
65605,CHEMBL296419,ASTEMIZOLE,Withdrawn,,Fatal arrhythmia; Drug Interaction,EFO:0009878,drug interaction,1998.0,Malaysia; Singapore; Armenia; United Arab Emirates; Brunei; Mauritius; Bhutan; Tanzania; Spain; Chile; Argentina; Philippines; United States; South Africa; Brazil
65605,CHEMBL296419,ASTEMIZOLE,Withdrawn,cardiotoxicity,"Rare but serious side-effects on heart, primary changes in heart rhythm",EFO:0004269,cardiac arrhythmia,1998.0,Malaysia; Singapore; Armenia; United Arab Emirates; Brunei; Mauritius; Bhutan; Tanzania; Spain; Chile; Argentina; Philippines; United States; South Africa; Brazil
65605,CHEMBL296419,ASTEMIZOLE,Withdrawn,cardiotoxicity,Associated with adverse drug reactions including irregular heart rhythms and severe allergic reactions if taken at higher than recommended doses or in conjunction with some other drugs including antihypertensives and anti-asthmatics,EFO:0004269,cardiac arrhythmia,1998.0,Malaysia; Singapore; Armenia; United Arab Emirates; Brunei; Mauritius; Bhutan; Tanzania; Spain; Chile; Argentina; Philippines; United States; South Africa; Brazil
65605,CHEMBL296419,ASTEMIZOLE,Withdrawn,cardiotoxicity,Serious adverse cardiovascular reactions,EFO:1001482,cardiotoxicity,1998.0,Malaysia; Singapore; Armenia; United Arab Emirates; Brunei; Mauritius; Bhutan; Tanzania; Spain; Chile; Argentina; Philippines; United States; South Africa; Brazil
65605,CHEMBL296419,ASTEMIZOLE,Withdrawn,,Several adverse reactions,EFO:0009658,adverse effect,1998.0,Malaysia; Singapore; Armenia; United Arab Emirates; Brunei; Mauritius; Bhutan; Tanzania; Spain; Chile; Argentina; Philippines; United States; South Africa; Brazil
65605,CHEMBL296419,ASTEMIZOLE,Withdrawn,cardiotoxicity,"Prolongation of the QT-interval and ventricular arrhythmias; Increased risk of QT prolongation with concomitant administration of oral or parenteral formulations of azole antifungals, macrolide antibiotics except azithromycin, selective serotonin reuptake inhibitors and HIV protease inhibitors",HP:0001657,Prolonged QT interval,1998.0,Malaysia; Singapore; Armenia; United Arab Emirates; Brunei; Mauritius; Bhutan; Tanzania; Spain; Chile; Argentina; Philippines; United States; South Africa; Brazil
65605,CHEMBL296419,ASTEMIZOLE,Withdrawn,immune system toxicity,Associated with adverse drug reactions including irregular heart rhythms and severe allergic reactions if taken at higher than recommended doses or in conjunction with some other drugs including antihypertensives and anti-asthmatics,EFO:1002003,hypersensitivity reaction disease,1998.0,Malaysia; Singapore; Armenia; United Arab Emirates; Brunei; Mauritius; Bhutan; Tanzania; Spain; Chile; Argentina; Philippines; United States; South Africa; Brazil
65605,CHEMBL296419,ASTEMIZOLE,Withdrawn,cardiotoxicity,Prolongation of the QT-interval and ventricular arrhythmias,HP:0004308,Ventricular arrhythmia,1998.0,Malaysia; Singapore; Armenia; United Arab Emirates; Brunei; Mauritius; Bhutan; Tanzania; Spain; Chile; Argentina; Philippines; United States; South Africa; Brazil
65605,CHEMBL296419,ASTEMIZOLE,Withdrawn,immune system toxicity,Associated with adverse drug reactions including irregular heart rhythms and severe allergic reactions if taken at higher than recommended doses or in conjunction with some other drugs including antihypertensives and anti-asthmatics,EFO:0009878,drug interaction,1998.0,Malaysia; Singapore; Armenia; United Arab Emirates; Brunei; Mauritius; Bhutan; Tanzania; Spain; Chile; Argentina; Philippines; United States; South Africa; Brazil
76963,CHEMBL299400,BUTORPHANOL TARTRATE,Black Box Warning,misuse,,,,,United States
76963,CHEMBL299400,BUTORPHANOL TARTRATE,Black Box Warning,respiratory toxicity,,,,,United States
38588,CHEMBL30219,METHOHEXITAL SODIUM,Black Box Warning,,,,,,United States
1592355,CHEMBL3039537,SEBELIPASE ALFA,Black Box Warning,immune system toxicity,,,,,United States
1592358,CHEMBL3039540,ADUCANUMAB,Black Box Warning,,,,,,United States
1592407,CHEMBL3039596,FOSINOPRIL SODIUM,Black Box Warning,teratogenicity,,,,,United States
1712,CHEMBL31,GATIFLOXACIN,Withdrawn,gastrointestinal toxicity,Increased risk of dysglycemia,HP:0001943,Hypoglycemia,2006.0,United States
1712,CHEMBL31,GATIFLOXACIN,Withdrawn,gastrointestinal toxicity,Increased risk of dysglycemia,HP:0003074,Hyperglycemia,2006.0,United States
128555,CHEMBL311498,CIANIDANOL,Withdrawn,hematological toxicity,Hemolytic Anemia,EFO:0005558,hemolytic anemia,1985.0,France; Spain; Germany; Switzerland
1626748,CHEMBL3137317,SONIDEGIB PHOSPHATE,Black Box Warning,teratogenicity,,,,,United States
1626757,CHEMBL3137326,DEUTETRABENAZINE,Black Box Warning,psychiatric toxicity,,,,,United States
1626776,CHEMBL3137342,DINUTUXIMAB,Black Box Warning,immune system toxicity,,,,,United States
1626776,CHEMBL3137342,DINUTUXIMAB,Black Box Warning,neurotoxicity,,,,,United States
1626792,CHEMBL3137358,SIMEPREVIR SODIUM,Black Box Warning,,,,,,United States
1631832,CHEMBL3142541,BUTAMBEN PICRATE,Withdrawn,psychiatric toxicity,Dermatologic Toxicity; Psychiatric Reaction,EFO:0011059,psychiatric toxicity,1964.0,United States
1631832,CHEMBL3142541,BUTAMBEN PICRATE,Withdrawn,dermatological toxicity,severe tissue slough and transverse myelitis,HP:0032156,Skin detachment,1964.0,United States
1631832,CHEMBL3142541,BUTAMBEN PICRATE,Withdrawn,dermatological toxicity,Dermatologic Toxicity; Psychiatric Reaction,EFO:0011048,dermatological toxicity,1964.0,United States
1631832,CHEMBL3142541,BUTAMBEN PICRATE,Withdrawn,neurotoxicity,severe tissue slough and transverse myelitis,MONDO:0021553,transverse myelitis,1964.0,United States
134695,CHEMBL316157,CEPHALORIDINE,Withdrawn,nephrotoxicity,Nephrotoxicity,EFO:0011056,nephrotoxicity,1989.0,Spain
153476,CHEMBL316561,PROGLUMIDE,Withdrawn,respiratory toxicity,Respiratory Reaction,,,1989.0,Germany
1671238,CHEMBL3181947,BROMFENAC SODIUM,Withdrawn,drug misuse,Severe hepatitis and liver failure (some requiring transplantation); Hepatic Failure; Off-Label Abuse,,,1998.0,United States; Saudi Arabia
1671238,CHEMBL3181947,BROMFENAC SODIUM,Withdrawn,hepatotoxicity,Severe hepatitis and liver failure (some requiring transplantation); Hepatic Failure; Off-Label Abuse,EFO:0004228,drug-induced liver injury,1998.0,United States; Saudi Arabia
1671238,CHEMBL3181947,BROMFENAC SODIUM,Withdrawn,hepatotoxicity,Severe hepatitis and liver failure (some requiring transplantation); Hepatic Failure; Off-Label Abuse,EFO:0011052,hepatotoxicity,1998.0,United States; Saudi Arabia
1671238,CHEMBL3181947,BROMFENAC SODIUM,Withdrawn,drug misuse,Severe hepatitis and liver failure (some requiring transplantation); Hepatic Failure; Off-Label Abuse,EFO:0011049,drug misuse,1998.0,United States; Saudi Arabia
1671238,CHEMBL3181947,BROMFENAC SODIUM,Withdrawn,hepatotoxicity,Severe hepatitis and liver failure (some requiring transplantation); Hepatic Failure; Off-Label Abuse,HP:0001399,Hepatic failure,1998.0,United States; Saudi Arabia
1671611,CHEMBL3182320,TROXERUTIN,Withdrawn,,unfavourable risk-benefit profile,,,2002.0,Spain
1672744,CHEMBL3183453,NOVOBIOCIN SODIUM,Withdrawn,hepatotoxicity,"Relatively common skin reactions; Jaundice; Hepatic failure; Blood dyscrasias (neutropenia, anemia, and thrombocytopenia)",EFO:0011052,hepatotoxicity,2009.0,United States
1672744,CHEMBL3183453,NOVOBIOCIN SODIUM,Withdrawn,hematological toxicity,"Relatively common skin reactions; Jaundice; Hepatic failure; Blood dyscrasias (neutropenia, anemia, and thrombocytopenia)",MONDO:0002280,anemia,2009.0,United States
1672744,CHEMBL3183453,NOVOBIOCIN SODIUM,Withdrawn,dermatological toxicity,"Relatively common skin reactions; Jaundice; Hepatic failure; Blood dyscrasias (neutropenia, anemia, and thrombocytopenia)",EFO:0020927,skin reaction,2009.0,United States
1672744,CHEMBL3183453,NOVOBIOCIN SODIUM,Withdrawn,hematological toxicity,"Relatively common skin reactions; Jaundice; Hepatic failure; Blood dyscrasias (neutropenia, anemia, and thrombocytopenia)",HP:0001873,Thrombocytopenia,2009.0,United States
1672744,CHEMBL3183453,NOVOBIOCIN SODIUM,Withdrawn,hepatotoxicity,"Relatively common skin reactions; Jaundice; Hepatic failure; Blood dyscrasias (neutropenia, anemia, and thrombocytopenia)",HP:0001399,Hepatic failure,2009.0,United States
1672744,CHEMBL3183453,NOVOBIOCIN SODIUM,Withdrawn,immune system toxicity,"Relatively common skin reactions; Jaundice; Hepatic failure; Blood dyscrasias (neutropenia, anemia, and thrombocytopenia)",MONDO:0001475,neutropenia,2009.0,United States
1672744,CHEMBL3183453,NOVOBIOCIN SODIUM,Withdrawn,hepatotoxicity,"Relatively common skin reactions; Jaundice; Hepatic failure; Blood dyscrasias (neutropenia, anemia, and thrombocytopenia)",EFO:0004228,drug-induced liver injury,2009.0,United States
1672744,CHEMBL3183453,NOVOBIOCIN SODIUM,Withdrawn,hepatotoxicity,"Relatively common skin reactions; Jaundice; Hepatic failure; Blood dyscrasias (neutropenia, anemia, and thrombocytopenia)",HP:0000952,Jaundice,2009.0,United States
1672744,CHEMBL3183453,NOVOBIOCIN SODIUM,Withdrawn,hematological toxicity,"Relatively common skin reactions; Jaundice; Hepatic failure; Blood dyscrasias (neutropenia, anemia, and thrombocytopenia)",MONDO:0001475,neutropenia,2009.0,United States
1673803,CHEMBL3184512,CLINDAMYCIN PHOSPHATE,Black Box Warning,gastrointestinal toxicity,,,,,United States
1673803,CHEMBL3184512,CLINDAMYCIN PHOSPHATE,Black Box Warning,infectious disease,,,,,United States
1674082,CHEMBL3184791,STREPTOMYCIN SULFATE,Black Box Warning,,,,,,United States
1676537,CHEMBL3187246,METHAPYRILENE FUMARATE,Withdrawn,carcinogenicity,was shown to be a potent carcinogen,EFO:0011046,carcinogenicity,1979.0,Germany; United States; United Kingdom; Italy; India; Philippines; Egypt; Dominican Republic; Chile; Canada; Australia
1676537,CHEMBL3187246,METHAPYRILENE FUMARATE,Withdrawn,carcinogenicity,Animal carcinogenicity (rodents),EFO:0011046,carcinogenicity,1979.0,Germany; United States; United Kingdom; Italy; India; Philippines; Egypt; Dominican Republic; Chile; Canada; Australia
1676656,CHEMBL3187365,ASENAPINE,Black Box Warning,,,,,,United States
1677867,CHEMBL3188576,DIHYDROSTREPTOMYCIN SULFATE,Withdrawn,psychiatric toxicity,Neuropsychiatric Reaction,HP:0011446,ABNORMALITY OF MENTAL FUNCTION,1970.0,Philippines; Dominican Republic; United States
1677867,CHEMBL3188576,DIHYDROSTREPTOMYCIN SULFATE,Withdrawn,neurotoxicity,Neuropsychiatric Reaction,HP:0011446,ABNORMALITY OF MENTAL FUNCTION,1970.0,Philippines; Dominican Republic; United States
1677867,CHEMBL3188576,DIHYDROSTREPTOMYCIN SULFATE,Withdrawn,ototoxicity,associated with ototoxicity,EFO:0006951,ototoxicity,1970.0,Philippines; Dominican Republic; United States
1678284,CHEMBL3188993,QUETIAPINE FUMARATE,Black Box Warning,psychiatric toxicity,,,,,United States
1731642,CHEMBL3233142,LUMATEPERONE TOSYLATE,Black Box Warning,,,,,,United States
1737244,CHEMBL3244648,METHOTREXATE SODIUM,Black Box Warning,gastrointestinal toxicity,,,,,United States
1737244,CHEMBL3244648,METHOTREXATE SODIUM,Black Box Warning,respiratory toxicity,,,,,United States
1737244,CHEMBL3244648,METHOTREXATE SODIUM,Black Box Warning,carcinogenicity,,,,,United States
1737244,CHEMBL3244648,METHOTREXATE SODIUM,Black Box Warning,hematological toxicity,,,,,United States
1737244,CHEMBL3244648,METHOTREXATE SODIUM,Black Box Warning,hepatotoxicity,,,,,United States
1737244,CHEMBL3244648,METHOTREXATE SODIUM,Black Box Warning,teratogenicity,,,,,United States
1737244,CHEMBL3244648,METHOTREXATE SODIUM,Black Box Warning,infectious disease,,,,,United States
1737244,CHEMBL3244648,METHOTREXATE SODIUM,Black Box Warning,nephrotoxicity,,,,,United States
1737244,CHEMBL3244648,METHOTREXATE SODIUM,Black Box Warning,vascular toxicity,,,,,United States
1737244,CHEMBL3244648,METHOTREXATE SODIUM,Black Box Warning,dermatological toxicity,,,,,United States
49226,CHEMBL32800,FENOTEROL,Withdrawn,respiratory toxicity,Asthma Mortality,MONDO:0004979,asthma,1990.0,New Zealand
163172,CHEMBL329522,EXIFONE,Withdrawn,hepatotoxicity,Acute hepatitis associated with the ingestion of exifone,HP:0200119,Acute hepatitis,1989.0,France
163172,CHEMBL329522,EXIFONE,Withdrawn,hepatotoxicity,Acute hepatitis associated with the ingestion of exifone,EFO:0004228,drug-induced liver injury,1989.0,France
163172,CHEMBL329522,EXIFONE,Withdrawn,hepatotoxicity,Hepatotoxicity,EFO:0011052,hepatotoxicity,1989.0,France
163172,CHEMBL329522,EXIFONE,Withdrawn,hepatotoxicity,Hepatotoxicity,EFO:0004228,drug-induced liver injury,1989.0,France
163172,CHEMBL329522,EXIFONE,Withdrawn,hepatotoxicity,Acute hepatitis associated with the ingestion of exifone,EFO:0011052,hepatotoxicity,1989.0,France
1763536,CHEMBL3301574,TISAGENLECLEUCEL,Black Box Warning,infectious disease,,,,,United States
1763543,CHEMBL3301581,ABALOPARATIDE,Black Box Warning,carcinogenicity,,,,,United States
1763545,CHEMBL3301583,ANDEXANET ALFA,Black Box Warning,cardiotoxicity,,,,,United States
1763545,CHEMBL3301583,ANDEXANET ALFA,Black Box Warning,hematological toxicity,,,,,United States
1763545,CHEMBL3301583,ANDEXANET ALFA,Black Box Warning,gastrointestinal toxicity,,,,,United States
1763551,CHEMBL3301589,ENFORTUMAB VEDOTIN,Black Box Warning,dermatological toxicity,,,,,United States
1763551,CHEMBL3301589,ENFORTUMAB VEDOTIN,Black Box Warning,immune system toxicity,,,,,United States
1763565,CHEMBL3301603,GILTERITINIB FUMARATE,Black Box Warning,carcinogenicity,,,,,United States
1763589,CHEMBL3301627,TENAPANOR HYDROCHLORIDE,Black Box Warning,,,,,,United States
1763641,CHEMBL3301670,DIFEMERINE HYDROCHLORIDE,Withdrawn,,Multi-Organ Toxicities,EFO:1001373,Multiple Organ Failure,1986.0,Germany
1763641,CHEMBL3301670,DIFEMERINE HYDROCHLORIDE,Withdrawn,,exceptionally frequent adverse effects,EFO:0009658,adverse effect,1986.0,Germany
1763646,CHEMBL3301675,LINACLOTIDE,Black Box Warning,,,,,,United States
1763651,CHEMBL3301680,TELAVANCIN HYDROCHLORIDE,Black Box Warning,nephrotoxicity,,,,,United States
1763651,CHEMBL3301680,TELAVANCIN HYDROCHLORIDE,Black Box Warning,teratogenicity,,,,,United States
1768774,CHEMBL3306803,LUMATEPERONE,Black Box Warning,,,,,,United States
204090,CHEMBL338802,SULFAGUANIDINE,Withdrawn,,severe adverse reactions,EFO:0009658,adverse effect,1985.0,Turkey; Germany
219327,CHEMBL340978,BENOXAPROFEN,Withdrawn,nephrotoxicity,Liver and kidney failure; Gastrointestinal bleeding; Ulcers,EFO:1002048,kidney failure,1982.0,Worldwide
219327,CHEMBL340978,BENOXAPROFEN,Withdrawn,gastrointestinal toxicity,"Serious toxic effects on various organ systems, particularly the gastrointestinal tract, the liver and bone marrow, in addition to previously known effects on the skin, eyes and nails. Subsequent to this decision, limited clinical trials were abandoned following demonstration of positive findings in carcinogenicity studies in mice.",EFO:0011050,gastrointestinal toxicity,1982.0,Worldwide
219327,CHEMBL340978,BENOXAPROFEN,Withdrawn,hematological toxicity,"Serious toxic effects on various organ systems, particularly the gastrointestinal tract, the liver and bone marrow, in addition to previously known effects on the skin, eyes and nails. Subsequent to this decision, limited clinical trials were abandoned following demonstration of positive findings in carcinogenicity studies in mice.",EFO:0011051,hematological toxicity,1982.0,Worldwide
219327,CHEMBL340978,BENOXAPROFEN,Withdrawn,hepatotoxicity,Liver and kidney failure; Gastrointestinal bleeding; Ulcers,EFO:0004228,drug-induced liver injury,1982.0,Worldwide
219327,CHEMBL340978,BENOXAPROFEN,Withdrawn,carcinogenicity,Liver necrosis; Photosensitivity; Animal carcinogenicity,EFO:0011046,carcinogenicity,1982.0,Worldwide
219327,CHEMBL340978,BENOXAPROFEN,Withdrawn,hepatotoxicity,associated with fatal cholestatic jaundice among other serious adverse reactions,EFO:0004228,drug-induced liver injury,1982.0,Worldwide
219327,CHEMBL340978,BENOXAPROFEN,Withdrawn,hepatotoxicity,"Serious toxic effects on various organ systems, particularly the gastrointestinal tract, the liver and bone marrow, in addition to previously known effects on the skin, eyes and nails. Subsequent to this decision, limited clinical trials were abandoned following demonstration of positive findings in carcinogenicity studies in mice.",EFO:0011052,hepatotoxicity,1982.0,Worldwide
219327,CHEMBL340978,BENOXAPROFEN,Withdrawn,hepatotoxicity,Liver and kidney failure; Gastrointestinal bleeding; Ulcers,EFO:0011052,hepatotoxicity,1982.0,Worldwide
219327,CHEMBL340978,BENOXAPROFEN,Withdrawn,hepatotoxicity,Liver necrosis; Photosensitivity; Animal carcinogenicity,EFO:0004228,drug-induced liver injury,1982.0,Worldwide
219327,CHEMBL340978,BENOXAPROFEN,Withdrawn,carcinogenicity,"Serious toxic effects on various organ systems, particularly the gastrointestinal tract, the liver and bone marrow, in addition to previously known effects on the skin, eyes and nails. Subsequent to this decision, limited clinical trials were abandoned following demonstration of positive findings in carcinogenicity studies in mice.",EFO:0011046,carcinogenicity,1982.0,Worldwide
