drug_internal_id,drug_id,drug_name,mechanism_id,mechanism_of_action,action_type,target_internal_id,target_id,target_name,direct_interaction,molecular_mechanism,disease_efficacy,mechanism_comment,selectivity_comment
1377615,CHEMBL2105345,PROPANIDID,6859,Acetylcholinesterase inhibitor,INHIBITOR,93.0,CHEMBL220,Acetylcholinesterase,1,1,1,"Propanidid is a competitive inhibitor of serum cholinesterase, and neuromuscular plaque and brain acetylcholinesterase.  It is an intravenous anesthetic that has been used for rapid induction of anesthesia and for maintenance of anesthesia of short duration.",
1377665,CHEMBL2105395,OSPEMIFENE,1072,Estrogen receptor modulator,MODULATOR,104682.0,CHEMBL2093866,Estrogen receptor,1,1,1,Mixed agonist/antagonist,
1377690,CHEMBL2105420,TAUROLIDINE,9727,Cell wall disrupting agent,DISRUPTING AGENT,121127.0,CHEMBL5303716,Cell wall,1,1,1,Interacts with bacterial cell wall and also disrupts adhesion to surfaces.,
1377728,CHEMBL2105458,THENALIDINE,6311,Histamine H1 receptor antagonist,ANTAGONIST,127.0,CHEMBL231,Histamine H1 receptor,1,1,1,,
1377797,CHEMBL2105527,TETRAZEPAM,6310,GABA-A receptor; anion channel positive allosteric modulator,POSITIVE ALLOSTERIC MODULATOR,104688.0,CHEMBL2093872,GABA-A receptor; anion channel,1,1,1,Tetrazepam is a benzodiazepine site agonist and binds unselectively to type 1 and type 2 benzodiazepine site types as well as to peripheral benzodiazepine receptors. The muscle relaxant properties of tetrazepam are most likely due to a reduction of calcium influx.,"Tetrazepam was approximately one-seventh as potent as diazepam at the central receptor and as potent as diazepam at the peripheral binding site. Tetrazepam did not distinguish type I from type II central benzodiazepine receptors, as evidenced by comparable affinities for the cerebellar and hippocampal receptors."
1377851,CHEMBL2105581,VERALIPRIDE,6320,Dopamine D2 receptor antagonist,ANTAGONIST,72.0,CHEMBL217,D(2) dopamine receptor,1,1,1,Induces prolactin secretion without any estrogenic or progestagenic effects.,
1377883,CHEMBL2105613,DIVALPROEX SODIUM,390,Succinate semialdehyde dehydrogenase inhibitor,INHIBITOR,283.0,CHEMBL1911,"Succinate-semialdehyde dehydrogenase, mitochondrial",1,1,1,,
1377899,CHEMBL2105629,VINFLUNINE DITARTRATE,9808,Tubulin inhibitor,INHIBITOR,104766.0,CHEMBL2095182,Tubulin,1,1,1,,
1377908,CHEMBL2105638,DELAFLOXACIN MEGLUMINE,6904,Bacterial DNA gyrase inhibitor,INHIBITOR,105577.0,CHEMBL2311224,Bacterial DNA gyrase,1,1,1,,
1377908,CHEMBL2105638,DELAFLOXACIN MEGLUMINE,7254,Topoisomerase IV inhibitor,INHIBITOR,105771.0,CHEMBL2363076,Topoisomerase IV,1,1,1,,
1377918,CHEMBL2105648,PALOVAROTENE,4602,Retinoic acid receptor gamma agonist,AGONIST,240.0,CHEMBL2003,Retinoic acid receptor gamma,1,1,1,,
1377932,CHEMBL2105662,LOMITAPIDE MESYLATE,1406,Microsomal triglyceride transfer protein inhibitor,INHIBITOR,106181.0,CHEMBL2364681,Microsomal triglyceride transfer protein,1,1,1,,
1377939,CHEMBL2105669,TEDIZOLID PHOSPHATE,2282,Bacterial 70S ribosome inhibitor,INHIBITOR,105830.0,CHEMBL2363135,Bacterial 70S ribosome,1,1,1,,
1377945,CHEMBL2105675,TAFAMIDIS MEGLUMINE,5664,Transthyretin stabiliser,STABILISER,12704.0,CHEMBL3194,Transthyretin,1,1,1,"Binds TTR with negative cooperativity and kinetically stabilizes WT-TTR and amyloidogenic mutant homotetramers under denaturing and physiologic conditions, inhibiting amyloidogenesis.",
1377950,CHEMBL2105680,RIFAMYCIN SODIUM,7377,DNA-directed RNA polymerase inhibitor,INHIBITOR,118390.0,CHEMBL4296169,DNA-directed RNA polymerase,1,1,1,Binds to the beta subunit of RNA polymerase inhibiting bacterial RNA synthesis.,Active against enterotoxigenic and enteroaggregative E coli involved in traveller's diarrhea.
1377952,CHEMBL2105682,EDOXABAN TOSYLATE,2318,Coagulation factor X inhibitor,INHIBITOR,194.0,CHEMBL244,Coagulation factor X,1,1,1,,
1377954,CHEMBL2105684,SELUMETINIB SULFATE,7761,Dual specificity mitogen-activated protein kinase kinase; MEK1/2 inhibitor,INHIBITOR,104912.0,CHEMBL2111289,Dual specificity mitogen-activated protein kinase kinase; MEK1/2,1,1,1,"Inhibits MEK1/2 which are involved in the RAS-regulated RAF-MEK-ERK pathway, often activated in cancers.",
1377959,CHEMBL2105689,LULICONAZOLE,2245,Cytochrome P450 51 inhibitor,INHIBITOR,58.0,CHEMBL1780,Lanosterol 14-alpha demethylase,1,1,1,,
1377965,CHEMBL2105695,TELOTRISTAT ETHYL,6165,Tryptophan 5-hydroxylase inhibitor,INHIBITOR,116867.0,CHEMBL3831287,Tryptophan 5-hydroxylase,1,1,1,"Prodrug, in vitro inhibitory potency of telotristat towards tryptophan hydroxylase is 29 times higher than that of telotristat ethyl",
1377970,CHEMBL2105700,BEDAQUILINE FUMARATE,1840,ATP synthase inhibitor,INHIBITOR,106145.0,CHEMBL2364166,ATP synthase,1,1,1,"It has been shown that mutation in the atpE gene, which encodes the c subunit, of the mycobacterial ATP synthase, confers resistant to Bedaquiline, suggesting that Bedaquiline binds crucially to this target, inhibiting the proton pump of M. tuberculosis and therefore interfering with the rotation properties of the transmembrane disk, leading to ATP depletion (PMID: 15591164)",
1377974,CHEMBL2105704,LENVATINIB MESYLATE,2314,Vascular endothelial growth factor receptor inhibitor,INHIBITOR,104799.0,CHEMBL2095227,Vascular endothelial growth factor receptor,1,1,1,,
1377978,CHEMBL2105708,PONATINIB HYDROCHLORIDE,1119,Bcr/Abl fusion protein inhibitor,INHIBITOR,104811.0,CHEMBL2096618,Bcr/Abl fusion protein,1,1,1,,
1377979,CHEMBL2105709,QUIZARTINIB DIHYDROCHLORIDE,9862,Tyrosine-protein kinase receptor FLT3 inhibitor,INHIBITOR,12670.0,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,1,1,1,,
1377981,CHEMBL2105711,TOFOGLIFLOZIN,5672,Sodium/glucose cotransporter 2 inhibitor,INHIBITOR,20092.0,CHEMBL3884,Sodium/glucose cotransporter 2,1,1,1,,"SGLT2 selective. IC50 rSGLT2= 14.5nM; mSGLT2= 5.0 nM vs IC50 rSGLT1=8200 nM; IC50 mSGLT1, 1800 nM."
1377982,CHEMBL2105712,AFATINIB DIMALEATE,2234,Epidermal growth factor receptor erbB1 inhibitor,INHIBITOR,9.0,CHEMBL203,Epidermal growth factor receptor,1,1,1,"Afatinib covalently binds to the kinase domains of EGFR (ErbB1), HER2 (ErbB2), and HER4 (ErbB4) and irreversibly inhibits tyrosine kinase autophosphorylation, resulting in downregulation of ErbB signaling",
1377982,CHEMBL2105712,AFATINIB DIMALEATE,2257,Receptor protein-tyrosine kinase erbB-2 inhibitor,INHIBITOR,188.0,CHEMBL1824,Receptor tyrosine-protein kinase erbB-2,1,1,1,"Afatinib covalently binds to the kinase domains of EGFR (ErbB1), HER2 (ErbB2), and HER4 (ErbB4) and irreversibly inhibits tyrosine kinase autophosphorylation, resulting in downregulation of ErbB signaling",
1377982,CHEMBL2105712,AFATINIB DIMALEATE,2258,Receptor protein-tyrosine kinase erbB-4 inhibitor,INHIBITOR,12699.0,CHEMBL3009,Receptor tyrosine-protein kinase erbB-4,1,1,1,"Afatinib covalently binds to the kinase domains of EGFR (ErbB1), HER2 (ErbB2), and HER4 (ErbB4) and irreversibly inhibits tyrosine kinase autophosphorylation, resulting in downregulation of ErbB signaling",
1377989,CHEMBL2105719,DACOMITINIB,5311,Epidermal growth factor receptor erbB1 inhibitor,INHIBITOR,9.0,CHEMBL203,Epidermal growth factor receptor,1,1,1,Dacomitinib is an irreversible pan-ERBB inhibitor.,
1377989,CHEMBL2105719,DACOMITINIB,5312,Receptor protein-tyrosine kinase erbB-2 inhibitor,INHIBITOR,188.0,CHEMBL1824,Receptor tyrosine-protein kinase erbB-2,1,1,1,Dacomitinib is an irreversible pan-ERBB inhibitor.,
1377989,CHEMBL2105719,DACOMITINIB,5313,Receptor protein-tyrosine kinase erbB-4 inhibitor,INHIBITOR,12699.0,CHEMBL3009,Receptor tyrosine-protein kinase erbB-4,1,1,1,Dacomitinib is an irreversible pan-ERBB inhibitor.,
1377990,CHEMBL2105720,LESINURAD,2436,Solute carrier family 22 member 12 inhibitor,INHIBITOR,102767.0,CHEMBL6120,Solute carrier family 22 member 12,1,1,1,,
1377999,CHEMBL2105729,DABRAFENIB MESYLATE,992,Serine/threonine-protein kinase B-raf inhibitor,INHIBITOR,100126.0,CHEMBL5145,Serine/threonine-protein kinase B-raf,1,1,1,,
1378002,CHEMBL2105732,LEVOMILNACIPRAN HYDROCHLORIDE,2252,Serotonin transporter inhibitor,INHIBITOR,121.0,CHEMBL228,Sodium-dependent serotonin transporter,1,1,1,,
1378002,CHEMBL2105732,LEVOMILNACIPRAN HYDROCHLORIDE,2253,Norepinephrine transporter inhibitor,INHIBITOR,100.0,CHEMBL222,Sodium-dependent noradrenaline transporter,1,1,1,,
1378005,CHEMBL2105735,ASUNAPREVIR,7504,"Hepatitis C virus serine protease, NS3/NS4A inhibitor",INHIBITOR,104803.0,CHEMBL2095231,"Hepatitis C virus serine protease, NS3/NS4A",1,1,1,,
1378010,CHEMBL2105740,SITAXENTAN SODIUM,6299,"Endothelin receptor, ET-A/ET-B antagonist",ANTAGONIST,104833.0,CHEMBL2096678,"Endothelin receptor, ET-A/ET-B",1,1,1,"Sitaxentan is a competitive antagonist of endothelin-1 at the endothelin-A (ET-A) and endothelin-B (ET-B) receptors. Under normal conditions, endothelin-1 binding of ET-A or ET-B receptors causes pulmonary vasoconstriction. By blocking this interaction, Sitaxentan decreases pulmonary vascular resistance",
1378011,CHEMBL2105741,TRAMETINIB DIMETHYL SULFOXIDE,935,Dual specificity mitogen-activated protein kinase kinase 2 inhibitor,INHIBITOR,11046.0,CHEMBL2964,Dual specificity mitogen-activated protein kinase kinase 2,1,1,1,,
1378011,CHEMBL2105741,TRAMETINIB DIMETHYL SULFOXIDE,948,Dual specificity mitogen-activated protein kinase kinase 1 inhibitor,INHIBITOR,11409.0,CHEMBL3587,Dual specificity mitogen-activated protein kinase kinase 1,1,1,1,,
1378013,CHEMBL2105743,OLODATEROL HYDROCHLORIDE,2281,Beta-2 adrenergic receptor agonist,AGONIST,43.0,CHEMBL210,Beta-2 adrenergic receptor,1,1,1,Long-acting,
1378015,CHEMBL2105745,GLYCEROL PHENYLBUTYRATE,1676,Glutamine sequestering agent,SEQUESTERING AGENT,106212.0,CHEMBL2366039,Glutamine,1,1,1,"Removes excess nitrogen, caused by enzyme deficiency",
1378018,CHEMBL2105748,PRUCALOPRIDE SUCCINATE,7355,Serotonin 4 (5-HT4) receptor agonist,AGONIST,168.0,CHEMBL1875,5-hydroxytryptamine receptor 4,1,1,1,Facilitates acetylcholine release and stimulates colonic peristalsis.,Selective for 5-HT4.
1378019,CHEMBL2105749,SAMIDORPHAN L-MALATE,8781,Kappa opioid receptor partial agonist,PARTIAL AGONIST,137.0,CHEMBL237,Kappa-type opioid receptor,1,1,1,,Increased potency at the mu receptor
1378019,CHEMBL2105749,SAMIDORPHAN L-MALATE,8812,Delta opioid receptor partial agonist,PARTIAL AGONIST,136.0,CHEMBL236,Delta-type opioid receptor,1,1,1,,Increased potency at the mu receptor
1378019,CHEMBL2105749,SAMIDORPHAN L-MALATE,9004,Mu opioid receptor antagonist,ANTAGONIST,129.0,CHEMBL233,Mu-type opioid receptor,1,1,1,,Increased potency at the mu receptor
1378024,CHEMBL2105754,TRELAGLIPTIN SUCCINATE,5682,Dipeptidyl peptidase IV inhibitor,INHIBITOR,11140.0,CHEMBL284,Dipeptidyl peptidase 4,1,1,1,,
1378025,CHEMBL2105755,NALDEMEDINE,5356,Mu opioid receptor antagonist,ANTAGONIST,129.0,CHEMBL233,Mu-type opioid receptor,1,1,1,"Nalmedine is also an antagonist at delta and kappa opioid receptors but functions as a peripherally-acting mu-opioid receptor antagonist in constipation, so the mu receptor is the therapeutic target for this indication.",
1378026,CHEMBL2105756,TIVOZANIB HYDROCHLORIDE,8674,Vascular endothelial growth factor receptor inhibitor,INHIBITOR,104799.0,CHEMBL2095227,Vascular endothelial growth factor receptor,1,1,1,,More potent against VEGFR vs. c-KIT/PDGFR-beta
1378026,CHEMBL2105756,TIVOZANIB HYDROCHLORIDE,8711,Stem cell growth factor receptor inhibitor,INHIBITOR,238.0,CHEMBL1936,Mast/stem cell growth factor receptor Kit,1,1,1,,More potent against VEGFR vs. c-KIT/PDGFR-beta
1378026,CHEMBL2105756,TIVOZANIB HYDROCHLORIDE,8944,Platelet-derived growth factor receptor beta inhibitor,INHIBITOR,197.0,CHEMBL1913,Platelet-derived growth factor receptor beta,1,1,1,,More potent against VEGFR vs. c-KIT/PDGFR-beta
1378028,CHEMBL2105758,AVATROMBOPAG MALEATE,7347,Thrombopoietin receptor agonist,AGONIST,265.0,CHEMBL1864,Thrombopoietin receptor,1,1,1,Stimulates megakaryocyte production resulting in increased platelets.,
1378029,CHEMBL2105759,BARICITINIB,5293,Tyrosine-protein kinase JAK1 inhibitor,INHIBITOR,10919.0,CHEMBL2835,Tyrosine-protein kinase JAK1,1,1,1,,
1378029,CHEMBL2105759,BARICITINIB,5294,Tyrosine-protein kinase JAK2 inhibitor,INHIBITOR,10938.0,CHEMBL2971,Tyrosine-protein kinase JAK2,1,1,1,,
1378030,CHEMBL2105760,BREXPIPRAZOLE,2348,Dopamine D2 receptor partial agonist,PARTIAL AGONIST,72.0,CHEMBL217,D(2) dopamine receptor,1,1,1,,
1378030,CHEMBL2105760,BREXPIPRAZOLE,2349,Serotonin 1a (5-HT1a) receptor partial agonist,PARTIAL AGONIST,51.0,CHEMBL214,5-hydroxytryptamine receptor 1A,1,1,1,,
1378030,CHEMBL2105760,BREXPIPRAZOLE,2350,Serotonin 2a (5-HT2a) receptor antagonist,ANTAGONIST,107.0,CHEMBL224,5-hydroxytryptamine receptor 2A,1,1,1,,
1378032,CHEMBL2105762,OMARIGLIPTIN,5684,Dipeptidyl peptidase IV inhibitor,INHIBITOR,11140.0,CHEMBL284,Dipeptidyl peptidase 4,1,1,1,,
1378389,CHEMBL2106119,CALCIUM GLUCONATE,6901,Mineral supplement,,,,,1,1,1,Mechanism_for_indication: hypocalcemia. Increases calcium level.,
1378425,CHEMBL2106155,ENCAINIDE HYDROCHLORIDE,6241,Sodium channel alpha subunit blocker,BLOCKER,105639.0,CHEMBL2331043,Sodium channel alpha subunit,1,1,1,"Encainide is a class IC antiarrhythmic agent having little or no effect on action-potential duration or maximum diastolic potential but decreasing the maximum rate of phase O depolarization as well as increasing atrial and ventricular effective refractory periods. In intact animals or humans, encainide increases the AH, PR, QRS, and H-V intervals while not affecting the sinus node cycle length or JT interval. It is metabolized to O-demethyl encainide (ODE) and 3-methoxy-ODE (MODE), both of which are also antiarrhythmics with similar pharmacology to encainide.",
1378465,CHEMBL2106195,DEXMEDETOMIDINE HYDROCHLORIDE,1139,Adrenergic receptor alpha-2 agonist,AGONIST,104743.0,CHEMBL2095158,Adrenergic receptor alpha-2,1,1,1,,Selective
1378487,CHEMBL2106217,FENFLURAMINE HYDROCHLORIDE,6246,Serotonin 1d (5-HT1d) receptor agonist,AGONIST,105.0,CHEMBL1983,5-hydroxytryptamine receptor 1D,1,1,1,"Fenfluramine (FA) reduces epileptiform activity by stimulating 5-HT2C and 5-HT1D receptors, leading to enhanced GABAergic neurotransmission, and by a σ1-antagonistic action that can reduce the excitatory neurotransmission by modulating N-methyl-D-aspartate (NMDA) responses. In addition, FA also significantly decreases the noradrenaline (NAD) brain content that might contribute to its anti-epileptic effects. Fenfluramine causes the release of serotonin (5-HT) by disrupting vesicular storage of the neurotransmitter and inhibiting its reuptake. The increased 5-HT availability in the brain results in a loss of appetite.",
1378487,CHEMBL2106217,FENFLURAMINE HYDROCHLORIDE,6857,Serotonin 2c (5-HT2c) receptor agonist,AGONIST,108.0,CHEMBL225,5-hydroxytryptamine receptor 2C,1,1,1,"Fenfluramine (FA) reduces epileptiform activity by stimulating 5-HT2C and 5-HT1D receptors, leading to enhanced GABAergic neurotransmission, and by a σ1-antagonistic action that can reduce the excitatory neurotransmission by modulating N-methyl-D-aspartate (NMDA) responses. In addition, FA also significantly decreases the noradrenaline (NAD) brain content that might contribute to its anti-epileptic effects. Fenfluramine causes the release of serotonin (5-HT) by disrupting vesicular storage of the neurotransmitter and inhibiting its reuptake. The increased 5-HT availability in the brain results in a loss of appetite.",
1378487,CHEMBL2106217,FENFLURAMINE HYDROCHLORIDE,6858,Sigma opioid receptor antagonist,ANTAGONIST,11272.0,CHEMBL287,Sigma non-opioid intracellular receptor 1,1,1,1,"Fenfluramine (FA) reduces epileptiform activity by stimulating 5-HT2C and 5-HT1D receptors, leading to enhanced GABAergic neurotransmission, and by a σ1-antagonistic action that can reduce the excitatory neurotransmission by modulating N-methyl-D-aspartate (NMDA) responses. In addition, FA also significantly decreases the noradrenaline (NAD) brain content that might contribute to its anti-epileptic effects. Fenfluramine causes the release of serotonin (5-HT) by disrupting vesicular storage of the neurotransmitter and inhibiting its reuptake. The increased 5-HT availability in the brain results in a loss of appetite.",
1378753,CHEMBL2106483,VILOXAZINE HYDROCHLORIDE,8574,Norepinephrine transporter inhibitor,INHIBITOR,100.0,CHEMBL222,Sodium-dependent noradrenaline transporter,1,1,1,,
1378885,CHEMBL2106615,BAZEDOXIFENE ACETATE,2248,Estrogen receptor modulator,MODULATOR,104682.0,CHEMBL2093866,Estrogen receptor,1,1,1,"Bazedoxifene profile is antagonistic in breast and endometrial tissue, while an estrogen agonist in bone tissue;  Bazedoxifene in combination with conjugated estrogens is the first approved tissue-selective estrogen receptor complex (TSEC)",
1378913,CHEMBL2106643,MYCOPHENOLATE SODIUM,9269,Inosine-5'-monophosphate dehydrogenase (IMPDH) inhibitor,INHIBITOR,105058.0,CHEMBL2111369,Inosine-5'-monophosphate dehydrogenase (IMPDH),1,1,1,,
1379099,CHEMBL2106829,METHAQUALONE HYDROCHLORIDE,6266,GABA-A receptor; anion channel positive allosteric modulator,POSITIVE ALLOSTERIC MODULATOR,104688.0,CHEMBL2093872,GABA-A receptor; anion channel,1,1,1,"Methaqualone was demonstrated to be a positive allosteric modulator at human Alpha 1,2,3,5 Beta 2,3 Gamma 2S GABA A receptors (GABAARs) expressed in Xenopus oocytes, whereas it displayed highly diverse functionalities at the Alpha 4,6 Beta 1,2,3 Delta GABAAR subtypes, ranging from inactivity (Alpha4 Beta1 Delta), through negative (Alpha 6 Beta 1 Delta) or positive allosteric modulation (Alpha 4 Beta 2 Delta, Alpha 6 Beta 2,3 Delta), to superagonism (Alpha 4 Beta 3 Delta).",
1379209,CHEMBL2106939,POLIHEXANIDE,9476,Cell membrane disrupting agent,DISRUPTING AGENT,120340.0,CHEMBL4804260,Cell membrane,1,1,1,,
1379209,CHEMBL2106939,POLIHEXANIDE,9481,Cell membrane disrupting agent,DISRUPTING AGENT,106010.0,CHEMBL2364031,Cell membrane,1,1,1,,
1379337,CHEMBL2107067,TESTOSTERONE UNDECANOATE,2270,Androgen Receptor agonist,AGONIST,56.0,CHEMBL1871,Androgen receptor,1,1,1,,
1379484,CHEMBL2107214,IOMEPROL,9246,Diagnostic,,,,,1,1,1,,
1379523,CHEMBL2107253,SULFADIMETHOXINE SODIUM,6304,Bacterial dihydropteroate synthase inhibitor,INHIBITOR,106168.0,CHEMBL2364668,Dihydropteroate synthase,1,1,1,"Bacteria and some protozoa are unable to obtain folic acid from the environment, and must synthesize it by converting PABA (para-aminobenzoate) to dihydropteroate using the enzyme dihydropteroate synthase. Sulfadimethoxine, being structurally similar to PABA, acts as a competitive inhibitor. It binds to the enzyme's active site and prevents the synthesis of folic acid from progressing. Folic acid is necessary for these organisms to produce nucleic acids, which are required for cell division. Thus, it has a microbiostatic effect rather than a microbiocidal one, and has the strongest effect in the beginning stages of an infection, when the pathogen is rapidly dividing.",
1379603,CHEMBL2107333,DIMETHYL FUMARATE,1298,Kelch-like ECH-associated protein 1 inhibitor,INHIBITOR,104593.0,CHEMBL2069156,Kelch-like ECH-associated protein 1,1,1,1,"Alykylates Keap1 to prevent interaction with Nrf2 (PMID: 22732183, PMID: 23709213, PMID: 18618599)",
1379624,CHEMBL2107354,MIFAMURTIDE,5702,Nucleotide-binding oligomerization domain-containing protein 2 other,OTHER,103699.0,CHEMBL1293266,Nucleotide-binding oligomerization domain-containing protein 2,1,1,1,Immunostimulant,
1379625,CHEMBL2107355,MIGALASTAT HYDROCHLORIDE,7392,Alpha-galactosidase A stabiliser,STABILISER,10693.0,CHEMBL2524,Alpha-galactosidase A,1,1,1,"Migalastat binds to the active site of alpha-galactosidase A, deficient in Fabry disease, stabilising the protein or protein variant enabling trafficking to the lysosome and enzyme activity. ",Binds alpha-galactosidase A and variants.
1379630,CHEMBL2107360,PALIPERIDONE PALMITATE,206,Dopamine D2 receptor antagonist,ANTAGONIST,72.0,CHEMBL217,D(2) dopamine receptor,1,1,1,,
1379630,CHEMBL2107360,PALIPERIDONE PALMITATE,597,Serotonin 2a (5-HT2a) receptor antagonist,ANTAGONIST,107.0,CHEMBL224,5-hydroxytryptamine receptor 2A,1,1,1,,
1379644,CHEMBL2107374,SUGAMMADEX SODIUM,2433,Rocuronium sequestering agent,SEQUESTERING AGENT,109713.0,CHEMBL3559390,Rocuronium,1,1,1,,
1379644,CHEMBL2107374,SUGAMMADEX SODIUM,2434,Vecuronium sequestering agent,SEQUESTERING AGENT,109714.0,CHEMBL3559391,Vecuronium,1,1,1,,
1379653,CHEMBL2107383,VERNAKALANT HYDROCHLORIDE,7678,Kir3.1/Kir3.4 blocker,BLOCKER,107914.0,CHEMBL3038488,Kir3.1/Kir3.4,1,1,1,Also partially blocks the hERG channel.,
1379653,CHEMBL2107383,VERNAKALANT HYDROCHLORIDE,7679,Voltage-gated potassium channel subunit Kv1.5 blocker,BLOCKER,10198.0,CHEMBL4306,Potassium voltage-gated channel subfamily A member 5,1,1,1,Also partially blocks the hERG channel.,
1379653,CHEMBL2107383,VERNAKALANT HYDROCHLORIDE,7680,HERG blocker,BLOCKER,165.0,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,1,1,1,Also partially blocks the hERG channel.,
1379653,CHEMBL2107383,VERNAKALANT HYDROCHLORIDE,7710,Voltage-gated potassium channel subunit Kv4.3 blocker,BLOCKER,11153.0,CHEMBL1964,A-type voltage-gated potassium channel KCND3,1,1,1,Also partially blocks the hERG channel.,
1379653,CHEMBL2107383,VERNAKALANT HYDROCHLORIDE,7711,Sodium channel protein type V alpha subunit blocker,BLOCKER,11480.0,CHEMBL1980,Sodium channel protein type 5 subunit alpha,1,1,1,Also partially blocks the hERG channel.,
