drug_internal_id,drug_id,drug_name,protein_internal_id,protein_id,protein_name,pchembl_max,pchembl_avg,best_value,num_measurements,confidence
1763584,CHEMBL3301622,GILTERITINIB,100995,CHEMBL5469,Protein-tyrosine kinase 2-beta,6.29,6.29,510.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,102711,CHEMBL5914,Mitogen-activated protein kinase kinase kinase 2,6.27,6.27,536.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,101204,CHEMBL5476,Bone morphogenetic protein receptor type-1B,6.24,6.24,572.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,11635,CHEMBL299,Protein kinase C alpha type,6.23,6.23,591.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,11870,CHEMBL2708,Mitogen-activated protein kinase kinase kinase 11,6.22,6.22,600.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,101188,CHEMBL5432,Mitogen-activated protein kinase kinase kinase kinase 3,6.22,6.22,605.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,12261,CHEMBL2276,Mitogen-activated protein kinase 8,6.13,6.13,736.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,103986,CHEMBL1741190,GTP-binding nuclear protein Ran,6.12,6.12,759.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,11379,CHEMBL2689,Macrophage-stimulating protein receptor,6.09,6.09,804.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,12780,CHEMBL4070,Casein kinase II subunit alpha',6.02,6.02,960.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,101613,CHEMBL5941,Serine/threonine-protein kinase 26,5.94,5.94,1143.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,104279,CHEMBL1795199,Receptor-interacting serine/threonine-protein kinase 3,5.88,5.88,1304.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,117577,CHEMBL4105972,U5 small nuclear ribonucleoprotein 200 kDa helicase,5.86,5.86,1382.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,12915,CHEMBL3529,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,5.83,5.83,1468.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,11785,CHEMBL3234,Tyrosine-protein kinase HCK,5.8,5.8,1594.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,10170,CHEMBL3959,Ribosyldihydronicotinamide dehydrogenase [quinone],5.77,5.77,1701.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,19639,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,5.75,5.75,1757.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,10235,CHEMBL2171,Dual specificity mitogen-activated protein kinase kinase 6,5.72,5.72,1895.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,12946,CHEMBL331,Cyclin-dependent kinase 4,5.71,5.71,1955.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,10371,CHEMBL4948,Dual specificity mitogen-activated protein kinase kinase 5,5.69,5.69,2040.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,103140,CHEMBL1075195,Serine/threonine-protein kinase TAO2,5.68,5.68,2092.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,101239,CHEMBL5579,Citron Rho-interacting kinase,5.63,5.63,2346.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,276,CHEMBL254,"3',5'-cyclic-AMP phosphodiesterase 4A",5.61,5.61,2440.0,1,8
1763584,CHEMBL3301622,GILTERITINIB,12724,CHEMBL2345,Ribosomal protein S6 kinase alpha-3,5.58,5.58,2661.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,30032,CHEMBL5284,Calcium/calmodulin-dependent protein kinase kinase 2,5.58,5.58,2648.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,104434,CHEMBL1938223,EKC/KEOPS complex subunit TP53RK,5.57,5.57,2716.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,11409,CHEMBL3587,Dual specificity mitogen-activated protein kinase kinase 1,5.56,5.56,2755.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,102421,CHEMBL5679,Serine/threonine-protein kinase Nek3,5.55,5.55,2840.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,30027,CHEMBL4602,Ephrin type-A receptor 7,5.53,5.53,2980.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,30049,CHEMBL4852,Mitogen-activated protein kinase kinase kinase kinase 5,5.51,5.51,3115.0,1,9
1763584,CHEMBL3301622,GILTERITINIB,30023,CHEMBL4599,Activated CDC42 kinase 1,5.5,5.5,3149.0,1,9
1763586,CHEMBL3301624,SETMELANOTIDE,11003,CHEMBL4644,Melanocortin receptor 3,9.82,8.85,0.1514,4,9
1763586,CHEMBL3301624,SETMELANOTIDE,11869,CHEMBL3795,Melanocyte-stimulating hormone receptor,9.8,9.07,0.1585,4,9
1763586,CHEMBL3301624,SETMELANOTIDE,10142,CHEMBL259,Melanocortin receptor 4,9.57,9.03,0.27,5,9
1763586,CHEMBL3301624,SETMELANOTIDE,11006,CHEMBL4608,Melanocortin receptor 5,5.73,5.72,1862.09,2,9
1763589,CHEMBL3301627,TENAPANOR HYDROCHLORIDE,12588,CHEMBL3273,Sodium/hydrogen exchanger 3,8.2,8.13,6.31,3,9
1763646,CHEMBL3301675,LINACLOTIDE,155,CHEMBL238,Sodium-dependent dopamine transporter,6.89,6.89,130.0,1,8
1766456,CHEMBL3304485,TENAPANOR,12588,CHEMBL3273,Sodium/hydrogen exchanger 3,9.3,8.4,0.5012,6,9
1768774,CHEMBL3306803,LUMATEPERONE,107,CHEMBL224,5-hydroxytryptamine receptor 2A,9.27,9.27,0.54,2,9
1768774,CHEMBL3306803,LUMATEPERONE,72,CHEMBL217,D(2) dopamine receptor,8.49,8.44,3.2,2,9
1768774,CHEMBL3306803,LUMATEPERONE,121,CHEMBL228,Sodium-dependent serotonin transporter,8.48,8.48,3.3,1,9
192290,CHEMBL333826,DEQUALINIUM,93,CHEMBL220,Acetylcholinesterase,7.58,7.58,26.4,1,8
192290,CHEMBL333826,DEQUALINIUM,47,CHEMBL211,Muscarinic acetylcholine receptor M2,7.3,7.3,49.7,1,8
192290,CHEMBL333826,DEQUALINIUM,130,CHEMBL234,D(3) dopamine receptor,7.1,7.1,79.8,1,8
192290,CHEMBL333826,DEQUALINIUM,10280,CHEMBL264,Histamine H3 receptor,7.09,7.09,81.3,1,8
192290,CHEMBL333826,DEQUALINIUM,165,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,6.88,6.88,132.7,1,8
192290,CHEMBL333826,DEQUALINIUM,121,CHEMBL228,Sodium-dependent serotonin transporter,6.73,6.73,185.4,1,8
192290,CHEMBL333826,DEQUALINIUM,52,CHEMBL1867,Alpha-2A adrenergic receptor,6.33,6.33,464.2,1,8
192290,CHEMBL333826,DEQUALINIUM,61,CHEMBL216,Muscarinic acetylcholine receptor M1,6.21,6.21,611.3,1,8
192290,CHEMBL333826,DEQUALINIUM,129,CHEMBL233,Mu-type opioid receptor,6.17,6.17,683.8,1,8
192290,CHEMBL333826,DEQUALINIUM,103668,CHEMBL1293235,Prelamin-A/C,6.1,6.1,794.3,1,9
192290,CHEMBL333826,DEQUALINIUM,155,CHEMBL238,Sodium-dependent dopamine transporter,6.05,6.05,890.3,1,8
192290,CHEMBL333826,DEQUALINIUM,88,CHEMBL2056,D(1A) dopamine receptor,5.98,5.98,1043.3,1,8
192290,CHEMBL333826,DEQUALINIUM,100,CHEMBL222,Sodium-dependent noradrenaline transporter,5.83,5.83,1465.2,1,8
192290,CHEMBL333826,DEQUALINIUM,96,CHEMBL221,Prostaglandin G/H synthase 1,5.8,5.8,1566.6,1,8
192290,CHEMBL333826,DEQUALINIUM,17045,CHEMBL340,Cytochrome P450 3A4,5.8,5.65,1584.89,6,9
192290,CHEMBL333826,DEQUALINIUM,100325,CHEMBL4261,Hypoxia-inducible factor 1-alpha,5.7,5.7,1995.3,2,9
192290,CHEMBL333826,DEQUALINIUM,51,CHEMBL214,5-hydroxytryptamine receptor 1A,5.6,5.6,2525.9,1,8
192290,CHEMBL333826,DEQUALINIUM,276,CHEMBL254,"3',5'-cyclic-AMP phosphodiesterase 4A",5.5,5.5,3156.7,1,8
192290,CHEMBL333826,DEQUALINIUM,103657,CHEMBL1293224,Microtubule-associated protein tau,5.5,5.5,3162.3,1,9
1797534,CHEMBL3348923,TOVORAFENIB,100917,CHEMBL5319,Epithelial discoidin domain-containing receptor 1,7.2,7.2,63.0,1,9
1797534,CHEMBL3348923,TOVORAFENIB,10904,CHEMBL1906,RAF proto-oncogene serine/threonine-protein kinase,7.03,6.67,94.0,2,9
1797534,CHEMBL3348923,TOVORAFENIB,100126,CHEMBL5145,Serine/threonine-protein kinase B-raf,7.03,6.62,94.2,2,9
1797534,CHEMBL3348923,TOVORAFENIB,11209,CHEMBL4014,Tyrosine-protein kinase ABL2,7.0,7.0,99.0,1,9
1797534,CHEMBL3348923,TOVORAFENIB,11047,CHEMBL2897,Dual specificity mitogen-activated protein kinase kinase 4,6.84,6.84,146.0,1,9
1797534,CHEMBL3348923,TOVORAFENIB,30012,CHEMBL4223,Tyrosine-protein kinase FRK,6.76,6.76,172.0,1,9
1797534,CHEMBL3348923,TOVORAFENIB,101079,CHEMBL5122,Discoidin domain-containing receptor 2,6.64,6.64,227.0,1,9
1797534,CHEMBL3348923,TOVORAFENIB,100098,CHEMBL5491,Wee1-like protein kinase,6.6,6.6,252.0,1,9
1797534,CHEMBL3348923,TOVORAFENIB,100128,CHEMBL5146,Breakpoint cluster region protein,6.53,6.53,296.0,1,9
1797534,CHEMBL3348923,TOVORAFENIB,10188,CHEMBL260,Mitogen-activated protein kinase 14,6.45,6.45,358.0,1,9
1797534,CHEMBL3348923,TOVORAFENIB,20007,CHEMBL3886,Mitogen-activated protein kinase kinase kinase 20,6.35,6.35,450.0,1,9
1797534,CHEMBL3348923,TOVORAFENIB,8,CHEMBL1862,Tyrosine-protein kinase ABL1,6.3,6.3,498.0,1,9
1797534,CHEMBL3348923,TOVORAFENIB,10120,CHEMBL3961,Mitogen-activated protein kinase 11,6.17,6.17,684.0,1,9
1797534,CHEMBL3348923,TOVORAFENIB,30008,CHEMBL2068,Ephrin type-A receptor 2,6.09,6.09,807.0,1,9
1797534,CHEMBL3348923,TOVORAFENIB,30013,CHEMBL4224,Dual specificity protein kinase CLK1,6.03,6.03,942.0,1,9
1797534,CHEMBL3348923,TOVORAFENIB,30018,CHEMBL3836,LIM domain kinase 1,5.99,5.99,1021.0,1,9
1797534,CHEMBL3348923,TOVORAFENIB,101340,CHEMBL5810,Ephrin type-A receptor 1,5.97,5.97,1067.0,1,9
1797534,CHEMBL3348923,TOVORAFENIB,100075,CHEMBL4267,TGF-beta receptor type-2,5.79,5.79,1641.0,1,9
1797534,CHEMBL3348923,TOVORAFENIB,104279,CHEMBL1795199,Receptor-interacting serine/threonine-protein kinase 3,5.75,5.75,1800.0,1,9
1797534,CHEMBL3348923,TOVORAFENIB,12276,CHEMBL3956,Mitogen-activated protein kinase kinase kinase 1,5.68,5.68,2090.0,1,9
1797574,CHEMBL3348963,TELOTRISTAT ETIPRATE,101287,CHEMBL5689,Tryptophan 5-hydroxylase 1,6.16,6.16,700.0,1,9
1798218,CHEMBL3349607,PASIREOTIDE,11265,CHEMBL1792,Somatostatin receptor type 5,9.9,9.9,0.1259,1,8
1798218,CHEMBL3349607,PASIREOTIDE,11261,CHEMBL2028,Somatostatin receptor type 3,9.1,9.1,0.7943,1,8
1798218,CHEMBL3349607,PASIREOTIDE,117,CHEMBL1804,Somatostatin receptor type 2,9.0,9.0,1.0,1,8
1798218,CHEMBL3349607,PASIREOTIDE,12786,CHEMBL1917,Somatostatin receptor type 1,8.2,8.2,6.31,1,8
1798218,CHEMBL3349607,PASIREOTIDE,137,CHEMBL237,Kappa-type opioid receptor,7.28,7.28,52.4,1,8
1798218,CHEMBL3349607,PASIREOTIDE,11536,CHEMBL4616,Growth hormone secretagogue receptor type 1,6.59,6.59,255.9,1,8
1798218,CHEMBL3349607,PASIREOTIDE,129,CHEMBL233,Mu-type opioid receptor,6.26,6.26,550.0,1,8
1798218,CHEMBL3349607,PASIREOTIDE,51,CHEMBL214,5-hydroxytryptamine receptor 1A,6.09,6.09,807.7,1,8
1798218,CHEMBL3349607,PASIREOTIDE,136,CHEMBL236,Delta-type opioid receptor,5.51,5.51,3100.0,1,8
217548,CHEMBL334966,CANGRELOR,176,CHEMBL2001,P2Y purinoceptor 12,9.4,9.06,0.3981,7,9
1817518,CHEMBL3353410,OSIMERTINIB,9,CHEMBL203,Epidermal growth factor receptor,10.7,7.81,0.02,258,9
1817518,CHEMBL3353410,OSIMERTINIB,102678,CHEMBL5838,Receptor tyrosine-protein kinase erbB-3,8.68,8.68,2.1,1,9
1817518,CHEMBL3353410,OSIMERTINIB,188,CHEMBL1824,Receptor tyrosine-protein kinase erbB-2,8.33,7.85,4.7,3,9
1817518,CHEMBL3353410,OSIMERTINIB,117542,CHEMBL4105937,"Cysteine--tRNA ligase, cytoplasmic",7.92,7.92,12.0,1,9
1817518,CHEMBL3353410,OSIMERTINIB,30023,CHEMBL4599,Activated CDC42 kinase 1,7.15,7.15,71.0,1,9
1817518,CHEMBL3353410,OSIMERTINIB,100417,CHEMBL4247,ALK tyrosine kinase receptor,6.75,6.75,177.0,1,9
1817518,CHEMBL3353410,OSIMERTINIB,100418,CHEMBL4246,Tyrosine-protein kinase Tec,6.49,6.49,321.0,1,9
1817518,CHEMBL3353410,OSIMERTINIB,108,CHEMBL225,5-hydroxytryptamine receptor 2C,6.43,6.43,370.0,1,8
1817518,CHEMBL3353410,OSIMERTINIB,100097,CHEMBL5251,Tyrosine-protein kinase BTK,6.28,6.28,525.0,1,9
1817518,CHEMBL3353410,OSIMERTINIB,165,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,6.24,5.96,570.0,2,9
1817518,CHEMBL3353410,OSIMERTINIB,47,CHEMBL211,Muscarinic acetylcholine receptor M2,6.21,6.21,610.0,1,8
1817518,CHEMBL3353410,OSIMERTINIB,51,CHEMBL214,5-hydroxytryptamine receptor 1A,6.15,6.15,710.0,1,8
1817518,CHEMBL3353410,OSIMERTINIB,227,CHEMBL1833,5-hydroxytryptamine receptor 2B,6.08,6.08,832.5,1,8
1817518,CHEMBL3353410,OSIMERTINIB,35,CHEMBL1981,Insulin receptor,6.04,6.04,912.0,1,9
1817518,CHEMBL3353410,OSIMERTINIB,107,CHEMBL224,5-hydroxytryptamine receptor 2A,5.94,5.94,1148.9,1,8
1817518,CHEMBL3353410,OSIMERTINIB,10980,CHEMBL279,Vascular endothelial growth factor receptor 2,5.89,5.89,1300.0,1,8
1817518,CHEMBL3353410,OSIMERTINIB,104126,CHEMBL1770034,Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma,5.53,5.53,2973.0,1,9
1823083,CHEMBL3358920,ETRASIMOD,11631,CHEMBL4333,Sphingosine 1-phosphate receptor 1,10.4,9.11,0.04,5,9
1823083,CHEMBL3358920,ETRASIMOD,12023,CHEMBL2274,Sphingosine 1-phosphate receptor 5,7.61,7.61,24.4,1,9
1823083,CHEMBL3358920,ETRASIMOD,10809,CHEMBL3230,Sphingosine 1-phosphate receptor 4,6.83,6.83,147.0,1,9
204090,CHEMBL338802,SULFAGUANIDINE,103668,CHEMBL1293235,Prelamin-A/C,7.75,7.75,17.8,1,9
204090,CHEMBL338802,SULFAGUANIDINE,11,CHEMBL204,Prothrombin,7.02,7.02,95.0,1,8
45838,CHEMBL33986,BUTORPHANOL,129,CHEMBL233,Mu-type opioid receptor,9.92,8.76,0.12,15,9
45838,CHEMBL33986,BUTORPHANOL,137,CHEMBL237,Kappa-type opioid receptor,9.92,9.13,0.12,5,9
45838,CHEMBL33986,BUTORPHANOL,136,CHEMBL236,Delta-type opioid receptor,7.92,7.63,12.0,4,9
1832976,CHEMBL3402762,TEPOTINIB,11451,CHEMBL3717,Hepatocyte growth factor receptor,9.0,8.4,1.0,6,9
1832976,CHEMBL3402762,TEPOTINIB,10170,CHEMBL3959,Ribosyldihydronicotinamide dehydrogenase [quinone],6.06,6.06,875.0,1,9
1837803,CHEMBL3414621,TAZEMETOSTAT,105440,CHEMBL2189110,Histone-lysine N-methyltransferase EZH2,9.47,8.05,0.34,50,9
1837803,CHEMBL3414621,TAZEMETOSTAT,105447,CHEMBL2189117,Polycomb protein EED,8.7,8.05,2.0,2,9
1837803,CHEMBL3414621,TAZEMETOSTAT,105446,CHEMBL2189116,Histone-lysine N-methyltransferase EZH1,7.03,6.55,93.0,4,9
49931,CHEMBL34259,METHOTREXATE,6,CHEMBL202,Dihydrofolate reductase,11.0,8.17,0.01,85,9
49931,CHEMBL34259,METHOTREXATE,103668,CHEMBL1293235,Prelamin-A/C,8.35,7.55,4.5,3,9
49931,CHEMBL34259,METHOTREXATE,10123,CHEMBL4833,Reduced folate transporter,7.92,7.92,12.0,2,9
49931,CHEMBL34259,METHOTREXATE,105589,CHEMBL2311236,High mobility group protein B1,7.62,6.96,24.0,2,9
49931,CHEMBL34259,METHOTREXATE,103665,CHEMBL1293232,Survival motor neuron protein,7.05,6.95,89.1,2,9
49931,CHEMBL34259,METHOTREXATE,20053,CHEMBL4096,Cellular tumor antigen p53,7.0,7.0,100.0,2,9
49931,CHEMBL34259,METHOTREXATE,20077,CHEMBL5064,Folate receptor beta,6.97,6.82,106.0,4,9
49931,CHEMBL34259,METHOTREXATE,10103,CHEMBL2121,Folate receptor alpha,6.94,6.72,114.0,4,9
49931,CHEMBL34259,METHOTREXATE,104268,CHEMBL1795188,Proton-coupled folate transporter,6.92,6.92,120.5,2,9
49931,CHEMBL34259,METHOTREXATE,103768,CHEMBL1615382,Nuclear receptor coactivator 3,6.68,6.68,210.97,1,8
49931,CHEMBL34259,METHOTREXATE,28,CHEMBL1952,Thymidylate synthase,6.22,6.22,600.0,1,9
49931,CHEMBL34259,METHOTREXATE,10732,CHEMBL2518,Bifunctional purine biosynthesis protein ATIC,6.06,6.06,880.0,1,9
49931,CHEMBL34259,METHOTREXATE,100444,CHEMBL5255,Toll-like receptor 4,5.98,5.98,1040.0,2,9
49931,CHEMBL34259,METHOTREXATE,11152,CHEMBL3171,"Folylpolyglutamate synthase, mitochondrial",5.5,5.5,3200.0,1,8
246935,CHEMBL343448,ROMIDEPSIN,11206,CHEMBL1937,Histone deacetylase 2,10.42,8.42,0.038,18,9
246935,CHEMBL343448,ROMIDEPSIN,10869,CHEMBL3192,Histone deacetylase 8,9.82,8.76,0.15,4,9
246935,CHEMBL343448,ROMIDEPSIN,11208,CHEMBL1829,Histone deacetylase 3,9.82,8.86,0.15,8,9
246935,CHEMBL343448,ROMIDEPSIN,12697,CHEMBL325,Histone deacetylase 1,9.7,8.26,0.2,29,9
246935,CHEMBL343448,ROMIDEPSIN,12021,CHEMBL3310,Histone deacetylase 11,9.52,9.52,0.3,3,9
246935,CHEMBL343448,ROMIDEPSIN,10945,CHEMBL5103,Polyamine deacetylase HDAC10,9.05,8.8,0.9,5,9
246935,CHEMBL343448,ROMIDEPSIN,11307,CHEMBL1865,Histone deacetylase 6,8.04,6.57,9.1,20,9
246935,CHEMBL343448,ROMIDEPSIN,11232,CHEMBL3524,Histone deacetylase 4,7.69,6.47,20.5,13,9
246935,CHEMBL343448,ROMIDEPSIN,103454,CHEMBL1163125,Bromodomain-containing protein 4,7.44,7.44,36.0,1,9
246935,CHEMBL343448,ROMIDEPSIN,12283,CHEMBL2563,Histone deacetylase 5,6.26,6.26,550.0,2,9
246935,CHEMBL343448,ROMIDEPSIN,11797,CHEMBL4145,Histone deacetylase 9,5.96,5.96,1100.0,2,9
246935,CHEMBL343448,ROMIDEPSIN,12443,CHEMBL2716,Histone deacetylase 7,5.9,5.9,1250.0,2,9
246935,CHEMBL343448,ROMIDEPSIN,246,CHEMBL2069,Thromboxane A2 receptor,5.77,5.77,1708.6,1,8
227437,CHEMBL344159,TOLVAPTAN,112,CHEMBL1790,Vasopressin V2 receptor,9.37,8.68,0.43,6,9
227437,CHEMBL344159,TOLVAPTAN,134,CHEMBL1889,Vasopressin V1a receptor,7.5,6.79,32.0,3,9
227437,CHEMBL344159,TOLVAPTAN,129,CHEMBL233,Mu-type opioid receptor,6.39,6.39,410.01,1,9
227437,CHEMBL344159,TOLVAPTAN,117512,CHEMBL4105907,Sigma intracellular receptor 2,5.99,5.99,1031.22,1,9
252029,CHEMBL348000,CINCHOPHEN,103665,CHEMBL1293232,Survival motor neuron protein,6.35,6.35,446.7,1,9
2046,CHEMBL35,FUROSEMIDE,11063,CHEMBL3510,Carbonic anhydrase 14,7.28,7.28,52.0,1,9
2046,CHEMBL35,FUROSEMIDE,10193,CHEMBL261,Carbonic anhydrase 1,7.21,7.15,62.0,2,9
2046,CHEMBL35,FUROSEMIDE,15,CHEMBL205,Carbonic anhydrase 2,7.19,6.3,65.0,3,9
2046,CHEMBL35,FUROSEMIDE,10186,CHEMBL3025,Carbonic anhydrase 6,6.61,6.61,245.0,1,9
2046,CHEMBL35,FUROSEMIDE,12209,CHEMBL3242,Carbonic anhydrase 12,6.58,6.58,261.0,1,9
2046,CHEMBL35,FUROSEMIDE,11016,CHEMBL3969,"Carbonic anhydrase 5B, mitochondrial",6.49,6.49,322.0,1,9
2046,CHEMBL35,FUROSEMIDE,12952,CHEMBL3594,Carbonic anhydrase 9,6.38,6.38,420.0,1,9
2046,CHEMBL35,FUROSEMIDE,11042,CHEMBL4789,"Carbonic anhydrase 5A, mitochondrial",6.3,6.3,499.0,1,9
2046,CHEMBL35,FUROSEMIDE,11060,CHEMBL2326,Carbonic anhydrase 7,6.29,6.29,513.0,1,9
2046,CHEMBL35,FUROSEMIDE,12896,CHEMBL3729,Carbonic anhydrase 4,6.25,6.25,564.0,1,9
2046,CHEMBL35,FUROSEMIDE,104248,CHEMBL1795168,CDGSH iron-sulfur domain-containing protein 1,5.64,5.64,2285.0,1,9
2046,CHEMBL35,FUROSEMIDE,100974,CHEMBL5393,Broad substrate specificity ATP-binding cassette transporter ABCG2,5.5,5.5,3200.0,1,9
1926763,CHEMBL3544914,TEZACAFTOR,11540,CHEMBL4051,Cystic fibrosis transmembrane conductance regulator,6.57,6.37,272.0,3,9
1926823,CHEMBL3544974,ASENAPINE MALEATE,102,CHEMBL1941,Histamine H2 receptor,8.24,8.24,5.7,2,9
1926837,CHEMBL3544988,DAPRODUSTAT,101502,CHEMBL5697,Egl nine homolog 1,7.17,7.17,67.0,1,9
1926908,CHEMBL3545059,ALISKIREN FUMARATE,11225,CHEMBL286,Renin,8.82,8.68,1.5,2,9
1926917,CHEMBL3545068,COPANLISIB HYDROCHLORIDE,11362,CHEMBL4005,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",9.3,9.3,0.5,1,9
1926917,CHEMBL3545068,COPANLISIB HYDROCHLORIDE,11177,CHEMBL3130,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform",9.15,9.15,0.7,1,9
1926917,CHEMBL3545068,COPANLISIB HYDROCHLORIDE,12576,CHEMBL3145,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform",8.43,8.43,3.7,1,9
1926917,CHEMBL3545068,COPANLISIB HYDROCHLORIDE,11939,CHEMBL3267,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",8.19,8.19,6.4,1,9
1926959,CHEMBL3545110,RIBOCICLIB,12946,CHEMBL331,Cyclin-dependent kinase 4,8.7,8.15,2.0,9,9
1926959,CHEMBL3545110,RIBOCICLIB,10480,CHEMBL2508,Cyclin-dependent kinase 6,8.22,7.4,6.0,10,9
1926959,CHEMBL3545110,RIBOCICLIB,30002,CHEMBL3829,Calcium/calmodulin-dependent protein kinase type II subunit gamma,6.61,6.61,247.0,1,9
1926959,CHEMBL3545110,RIBOCICLIB,11622,CHEMBL2801,Calcium/calmodulin-dependent protein kinase type II subunit delta,6.53,6.53,293.0,1,9
1926959,CHEMBL3545110,RIBOCICLIB,20020,CHEMBL4355,Cyclin-G-associated kinase,6.18,6.18,658.0,1,9
1926959,CHEMBL3545110,RIBOCICLIB,101504,CHEMBL5699,Serine/threonine-protein kinase SIK2,5.6,5.6,2492.0,1,9
1927030,CHEMBL3545181,TIOTROPIUM BROMIDE,219,CHEMBL245,Muscarinic acetylcholine receptor M3,11.0,10.24,0.01,23,9
1927030,CHEMBL3545181,TIOTROPIUM BROMIDE,61,CHEMBL216,Muscarinic acetylcholine receptor M1,10.89,9.74,0.013,8,9
1927030,CHEMBL3545181,TIOTROPIUM BROMIDE,47,CHEMBL211,Muscarinic acetylcholine receptor M2,10.7,9.7,0.01995,13,9
1927030,CHEMBL3545181,TIOTROPIUM BROMIDE,215,CHEMBL2035,Muscarinic acetylcholine receptor M5,10.58,9.58,0.0266,4,9
1927030,CHEMBL3545181,TIOTROPIUM BROMIDE,214,CHEMBL1821,Muscarinic acetylcholine receptor M4,10.4,9.71,0.03981,3,9
1927030,CHEMBL3545181,TIOTROPIUM BROMIDE,127,CHEMBL231,Histamine H1 receptor,7.68,7.07,20.8,3,9
1927030,CHEMBL3545181,TIOTROPIUM BROMIDE,117512,CHEMBL4105907,Sigma intracellular receptor 2,5.69,5.69,2058.73,1,9
1927030,CHEMBL3545181,TIOTROPIUM BROMIDE,125,CHEMBL229,Alpha-1A adrenergic receptor,5.54,5.54,2869.3,1,8
1927034,CHEMBL3545185,SELINEXOR,101280,CHEMBL5661,Exportin-1,7.92,7.59,12.0,4,9
1927034,CHEMBL3545185,SELINEXOR,126,CHEMBL230,Prostaglandin G/H synthase 2,7.21,7.21,61.0,1,8
1927034,CHEMBL3545185,SELINEXOR,96,CHEMBL221,Prostaglandin G/H synthase 1,6.64,6.64,230.0,1,8
1927101,CHEMBL3545252,DOCETAXEL,158,CHEMBL2032,Growth hormone-releasing hormone receptor,9.85,9.85,0.14,1,8
1927101,CHEMBL3545252,DOCETAXEL,9,CHEMBL203,Epidermal growth factor receptor,9.09,9.09,0.82,1,8
1927101,CHEMBL3545252,DOCETAXEL,10184,CHEMBL2327,Substance-K receptor,6.28,6.04,521.0,2,8
1927101,CHEMBL3545252,DOCETAXEL,17045,CHEMBL340,Cytochrome P450 3A4,5.7,5.7,2000.0,1,8
1927160,CHEMBL3545311,BRIGATINIB,100417,CHEMBL4247,ALK tyrosine kinase receptor,9.43,8.62,0.37,20,9
1927160,CHEMBL3545311,BRIGATINIB,9,CHEMBL203,Epidermal growth factor receptor,9.15,7.7,0.7,74,9
1927160,CHEMBL3545311,BRIGATINIB,30007,CHEMBL3982,Tyrosine-protein kinase Fer,8.89,8.89,1.3,1,9
1927160,CHEMBL3545311,BRIGATINIB,12670,CHEMBL1974,Receptor-type tyrosine-protein kinase FLT3,8.82,7.45,1.5,7,9
1927160,CHEMBL3545311,BRIGATINIB,101019,CHEMBL5568,Proto-oncogene tyrosine-protein kinase ROS,8.72,8.72,1.9,2,9
1927160,CHEMBL3545311,BRIGATINIB,100069,CHEMBL5455,Tyrosine-protein kinase Fes/Fps,8.46,8.46,3.5,1,9
1927160,CHEMBL3545311,BRIGATINIB,11242,CHEMBL2695,Focal adhesion kinase 1,8.41,8.41,3.9,1,9
1927160,CHEMBL3545311,BRIGATINIB,30026,CHEMBL4601,Protein-tyrosine kinase 6,8.39,8.39,4.1,1,9
1927160,CHEMBL3545311,BRIGATINIB,101408,CHEMBL6003,Testis-specific serine/threonine-protein kinase 1,8.36,8.36,4.4,1,9
1927160,CHEMBL3545311,BRIGATINIB,10531,CHEMBL2527,Serine/threonine-protein kinase Chk2,8.25,8.22,5.6,2,9
